num_layers,training_hours,flops_per_hour,energy_kwh
42,31.447174673107572,456.2315239232184,45.43640668323175
35,15.981459537723557,237.57228575051596,12.338315198113719
27,28.537537097067066,77.38664966033754,8.571202330218785
26,21.07922057615364,176.99969289702483,9.681381088611749
35,47.25669185163794,90.7640909199134,26.45927182818087
40,7.605080526709374,93.58513666297411,3.4760117092530067
15,22.568433340200983,474.5730768840067,11.82481219907624
16,32.82168975206795,228.1705950195462,12.34205396004134
26,19.28839148429851,396.5131093136262,15.829438592951112
28,46.79824296385777,323.40672497706413,37.91255145883008
38,34.78966232652942,341.4489175458122,34.05142551499516
44,31.706733234313422,74.52978485129887,17.55879271268221
33,36.46031521153311,124.75037893958797,17.822743607455724
20,45.75081030683906,395.5076642256741,26.80759936273881
23,43.62138601677041,485.6754411726437,36.0214778713555
28,34.90355213600456,138.71106487333935,15.026233335498135
25,36.085177857310946,143.06869472800952,17.120133029026785
16,7.431298516669409,241.71959507734337,2.67795633384478
22,5.38263921340162,492.0817532991645,2.4586841650480387
39,27.617963837597806,141.78988345497083,15.818630393099113
15,1.37246275467565,209.4162357207893,0.1
44,23.411928123700598,446.82520765551834,32.33142362338274
22,10.491605046146258,11.431305984467384,2.1900786144465876
15,16.93578696312988,29.48532284439908,4.904327833705503
12,37.350724950165414,305.9951217648974,12.520599907749729
10,45.20878145103836,454.61628070929504,13.557271414348394
31,3.939772926951221,127.03976359694455,2.601112133170309
17,25.876504783881142,240.12446959354742,12.121487852383119
34,42.420340576431,230.72799781233095,33.831363662772965
22,4.419155385920011,241.75595958679997,1.6827241102540982
19,39.66441722759961,315.03465090757516,20.82344424368041
8,17.49556416909289,240.17444386543505,5.13475369690796
38,15.799498355418429,229.25938924800434,10.658549258005905
15,46.929653349952325,242.40132601131765,14.813982881916196
28,10.040806768458973,299.5250462228103,10.303011371736574
24,33.42671218907734,273.1336692921656,18.53344097330227
39,39.51843458046866,428.5266388487471,44.105953346976115
26,2.4562160257654044,34.25345821189664,0.5692121900013828
19,32.343309271834585,418.3253650217761,20.66091786406788
42,45.698623781878034,423.5230601797448,59.847328303843476
48,6.400448419582819,149.60493055017082,6.4275950876389025
45,43.07051187753932,236.79745795776682,43.716117551845336
42,28.751890275404463,224.88385938334338,25.12946239012569
17,29.788717638467517,117.06981883352384,7.260690081723962
34,29.614848306116283,204.43045507229508,20.587930481129305
8,14.694704601022407,31.750008363718674,1.6249512430920314
38,44.92208622672433,146.13281566304988,29.623039530034774
26,45.49914697497434,410.1742659708519,36.23176976299243
32,30.20197136016252,149.4355278638198,15.779497472011938
46,37.712579482226694,410.9212676866413,54.09956102064908
14,29.582254329355003,270.4837376561711,10.628226098878402
21,23.50892625976693,441.1327119069684,13.851377221013978
15,31.888955619214407,291.64198158956344,11.183291412665369
12,26.767568998118026,24.53742930172251,3.7437620232951194
13,28.88010347501668,340.9559016980737,9.365161493751462
47,37.73204628739594,31.97824833154864,21.511600153734
20,23.34293199382678,230.79253930173564,9.9571105017976
41,2.435820039392456,465.4190802918259,3.572608598341193
10,8.289975347001118,90.94993027554658,0.6137471727098051
49,21.333842783253072,201.0374529413566,18.01547198103358
16,34.92926159401777,367.6315513357544,12.831205571312523
43,28.68073579473349,442.3066924864753,40.47835713604961
45,31.38897382898906,338.7620723238289,38.44466260945778
12,23.265749107373647,136.5048945536729,5.34575305261396
30,29.747746042256534,340.55784792894593,24.31931332145449
5,16.128328296196454,155.3965441410041,1.7501124163343504
8,22.833673153091592,362.0303226111803,6.565475037757119
32,35.85325561576039,477.4762325166699,39.520700161555624
40,41.91205700122325,363.48279104208126,48.77187945978387
41,21.098628362928473,432.81144642708205,27.623895354933317
22,2.5739287410996567,11.030883156182872,0.15354082502779398
11,8.179445846973126,361.61034111848124,2.81353993665829
48,1.4909041163480596,416.4979028639727,0.9700876379131986
4,31.52999341377318,29.873781396893897,0.8881810495493987
25,16.284944704367675,437.082886371233,13.23101970035245
20,26.267735196669957,135.78017187192245,9.063042354398949
10,23.93065022223048,335.99312996924704,6.256048047939482
28,4.372508253740268,402.17389072146926,1.6345178038255925
48,19.65491465338201,334.7056113990842,26.163618375891197
7,10.976653433810355,55.219548115896046,2.2134751067631844
39,20.373989961713505,302.1975442415805,22.381273809575855
9,10.169968316256528,279.29599179385036,2.8464233467611715
34,40.42148929815434,451.157421356393,44.747440204328846
22,8.774183487467049,208.07746752566248,2.4413730834999665
47,46.1370761956314,167.32973757265455,42.03183123037389
42,20.25559989197969,377.4268745738685,24.9281581819475
30,40.69665137090484,212.21090978086434,25.449205456636466
13,30.366328864782393,326.58712575248086,10.018348922043382
29,35.42913918662325,326.7605441610574,26.590925552707848
22,36.96688468317206,445.1391415364577,27.25090088954625
42,24.480131889918344,303.3592771363577,24.367173602017417
6,26.3067748597562,256.05526888137354,6.001543997008342
48,24.914803720914435,78.04694993429334,18.70624760528828
16,28.43277295927876,66.71142727256563,5.543383697387762
31,1.8962361734340965,85.6175669887089,0.1
23,19.286970567828224,94.20575585027632,3.5470725782485526
31,29.29396389415565,322.55977540518063,21.877609843207427
11,28.891869349653557,373.08081263454346,10.185344738098298
44,38.1654144937675,269.6958462339452,39.90356674232585
42,31.612943594525156,416.2186889472906,41.63862758840458
4,47.62633252618194,495.7189810994803,3.899195685129633
6,13.983090108910638,411.80618826848445,1.9814783436520873
16,17.559673909145996,350.49236310122,9.753962549180738
31,18.732739713720324,270.9214227242018,13.53162936601745
28,22.626108333461804,229.93800512060704,11.73853881947649
36,40.20990802960745,51.352266466825746,18.027387732747723
41,11.700124463062469,205.69068671339855,8.591053313092084
9,37.360009834182904,455.9659720232458,11.521270770147492
47,19.752233696572812,405.93108865421095,28.15632277016106
48,29.088130723945405,115.86516885572672,22.854002242568864
35,30.54567532824954,238.63781450163577,21.64729877257717
48,18.210310266474387,410.19436925368683,26.00519905108564
24,24.849222247275744,43.01843184490603,8.858213069182213
19,20.11898079576561,199.82236697764307,5.640231065376051
24,3.7838073438644235,427.40220606823436,1.3661925055129531
14,21.26535596879926,207.90995344336062,6.366600881867637
40,5.126186146293728,48.03117591840602,2.9666863183540193
39,19.73848795631527,275.8418405808032,17.592671107412006
38,28.663623992009637,432.2538225099647,34.0215873859188
22,28.022207718816286,299.23991604704827,16.176876963085775
23,31.974510752895217,120.87676302497358,13.054594957241566
21,5.024921627844749,198.27741386731685,0.5210999072231708
44,31.4758541626958,230.56044697914677,30.35342089745759
17,15.327032693081236,293.8405133720581,8.668458910821816
18,19.454682441512777,382.0820026187804,10.020513368293322
34,41.254347061328524,58.448072643911345,16.529610164176678
4,0.9289441961536369,445.9294961786075,0.1
6,28.44960008367876,16.03175447787704,1.6062398428474403
19,28.93891405475511,191.32564399038506,12.289264409042943
26,19.341339376319194,23.43595188660225,5.5577797859072575
14,11.758823212645968,202.55737041919272,3.593200028711256
15,11.647016817423676,267.6481734479286,2.612465577788831
13,42.47620930888575,260.7238794249407,14.173391826142439
35,21.496157754685733,91.15789004385002,9.259607840962229
19,16.217244741985667,326.41284994685003,7.364486591221766
11,21.816934756991646,31.94144074728743,3.7141340492468955
41,32.29604406931966,383.3343418648835,35.60653236668351
15,7.423436991625706,473.85577265683764,4.008853921921762
27,21.84810717265254,176.48672530404778,9.568734626933342
31,28.42450762774338,263.44729704002265,20.44301443639614
11,45.5577093554431,195.66603624881904,9.393773105971945
31,12.495069648582415,13.288091248989378,7.243189434788574
39,17.564410526021664,199.07850641860682,13.087656817988588
29,18.51953302131513,397.9429270380598,18.780139619982588
11,29.263062488131936,302.03453266990607,8.947585760342962
31,17.44477251940008,59.61735816142787,5.835363872160077
31,25.84181645173554,425.0983499499547,25.527128002665076
40,37.6350406676389,270.23181899376897,34.944478510722426
44,34.00581572032967,422.4444472548913,46.92471030108328
39,21.702510709347813,294.3085442046644,19.86397600892046
30,41.55026843952302,284.24733797059054,32.67894370921892
20,27.011661855708486,61.577000746536065,8.433340956524814
12,26.145527376355094,92.0062692379277,4.627766977237087
36,2.1239188821100132,486.2923756833296,5.179314139807315
23,47.36791656696518,121.95850590983767,17.64786175520971
16,6.3411134051572695,488.9515378152803,5.117233639358043
31,11.478718340313215,270.63722619688906,8.430191002360711
32,2.9555997689725304,76.5366330613292,1.8898849830283635
16,30.9001409247534,58.658079349309546,6.273692732977414
49,11.1733059062023,112.3433946458126,8.69112795479006
38,9.050495779954366,463.56229171241455,11.662619799431267
9,4.706390250603966,212.93360992083112,0.1
21,5.407175463390744,203.76279131652805,1.6996092464601253
8,28.271858271022964,163.47106792438527,3.7900433971117304
28,33.189873628663285,82.06030677762831,13.44567051437843
5,19.375501952059047,249.04708662427916,2.1299332744239874
13,23.295111375623478,73.72341343045795,5.87837927880006
33,33.083467459191745,419.38531582734055,35.06284923958287
48,1.3255400338102827,191.4945232749002,0.9552935750368936
8,15.84870621083823,193.6537482130802,4.537797453140479
36,46.72214303334145,242.2631499567464,39.96253787629215
4,28.05533091053473,227.6225794512183,0.1
21,12.57566754513093,497.48040679906757,10.587743431111871
35,25.282177215220123,277.2367493969682,20.090561637460468
14,16.776040685743478,53.21883485703664,4.1570889190471
24,25.78163696924921,307.3698973726957,17.527071466131094
29,6.47272181081582,84.27630350624118,1.3718905260194532
28,6.8039460564156755,25.15944591835757,0.1
25,7.318262196871161,485.6636553018516,7.507080294359415
30,45.14144011652498,389.0340568519363,40.08488933691249
16,35.312698621213734,490.2534062827458,17.033864454692917
36,8.213139996460242,244.1604395308988,10.30493613442098
37,9.446581478866069,270.8061902629983,9.150765448754374
44,35.21440005636663,92.48510840037382,23.649701128572136
38,7.917782627628262,130.98463906711692,6.997901321589575
4,11.641661433404362,420.8891153023858,0.587195264480144
24,46.25897455896895,184.53096708762112,21.538417251798624
9,12.627059924600513,415.1393371602453,1.5454111562547204
31,31.92753664262947,357.4167249006456,26.686731386698277
20,46.98498615152519,96.8137533832141,14.515784356121163
8,18.27909643914015,258.6487193986736,0.8922313659706376
34,1.3320095659479563,341.91978754417124,0.2867145375515293
8,12.096996295062777,125.1682352538743,0.20196417089130314
41,39.96666658873101,417.0373701548377,50.76490824011451
6,41.56891970786424,276.96555219714156,6.7974745724489924
26,37.00466981488008,90.96860471687557,15.094236546719907
40,5.872716406137219,295.6623688206552,7.297991001101381
40,38.28674265557915,499.8597640363979,55.618650152727305
13,44.13719535719145,83.75553091507264,9.038203764991959
13,29.028953270946214,410.21089575856877,14.30338689163495
22,45.191579426058084,111.5814115619034,15.665562969827144
20,39.77484697631418,393.3702814354428,23.345048519425415
24,32.181147057068095,369.94318232949246,22.907293057262525
17,27.91629874380804,157.23979894421186,8.15704158557729
12,17.0572491939936,169.6533276065804,6.521198142179059
49,8.066153649033243,398.33548206183036,13.495912212153172
4,29.23531132780069,236.10830082478319,3.65884166484656
48,15.610298796860675,368.1008340687863,21.4779710079235
16,41.65583670756316,82.51223220925904,8.812387322301415
7,47.683504524534854,427.7533131317612,11.513255240269146
4,36.24031872423969,358.33351117433637,2.381019627511652
43,4.79788052613491,454.40197632906865,9.018191047447
35,14.21256578770531,74.86246572713651,6.573834650234293
37,5.682707508873112,300.57710517669284,5.713510435306417
31,31.3993032701065,303.5690866697593,23.163799693182227
34,36.846566066399774,183.1957628679234,25.071614256831715
11,44.46955446683381,234.64854803893633,9.960128097754863
42,21.313186454569415,28.6109660120282,11.191640372110738
29,43.315343355451105,375.4714189272359,37.26318156648864
37,42.19983005446306,279.1680149075553,36.45131484617328
6,15.566796546356434,38.29311541589515,0.1
15,41.77277971317712,343.5703875506379,19.29393806488639
4,18.344431964382007,238.72321784328207,1.3254132648785584
47,14.601290541613338,26.886017118250003,8.117467351487024
8,31.33104629273367,485.1077861555667,9.303559953183886
33,16.09810832454135,475.06495011382583,16.07806101520119
33,30.43491554563435,261.3221839121268,23.850304909686386
20,29.46701076118799,55.899486145896,7.687099049399293
26,27.263349049051794,379.76439858330997,19.597095260016932
18,18.56993595105789,251.04623905180722,5.828983245232221
40,26.553736778445145,158.19926436179614,19.918539177979643
24,28.833060061807526,250.7949069889928,17.264081503297334
17,26.42012720353499,265.9976312486776,10.72891078044304
5,21.609924005682075,285.7287325209462,0.5040421952500198
14,1.196685209697531,226.19961969111,0.1
42,28.38543111580467,306.82009853813776,29.572578415709405
41,8.501108294279183,460.1800081971249,13.81759904467233
37,31.022358524991507,187.51136267830967,21.875115085326794
41,36.568855576336134,365.6010669777751,41.70840541123343
37,24.27115218371022,448.2817528438738,26.63554653935291
21,26.26227408653757,233.42984512236907,10.981435039182301
33,45.69523158413458,227.293359827133,30.394449830820946
18,40.740449665197275,305.037322823842,17.035232253830905
30,43.92623450769482,299.78931211701916,33.10807740926407
37,39.15389869518035,405.22877773987574,43.24666353632374
41,5.673621237719743,243.47685805136342,7.669848798068568
36,7.577113158584249,498.10024532332613,11.114509830021168
27,25.51463037027558,39.14106874496758,7.337241815980587
18,12.188308792904916,11.552245804543851,0.965587583349282
33,23.14303506445506,323.69717266421566,22.04140891667698
45,19.232352881371636,156.2331070573196,17.868696369008827
20,26.597176325446533,127.78737046274706,5.475183404882176
8,35.97659651645158,162.83054920209742,5.358604176474273
32,34.485818087215534,135.4633069014276,18.13769370955393
7,25.25862129305338,25.087124333619446,2.94926733846379
13,39.563687393810255,486.05119077138846,20.513971636381303
20,20.965949348056583,118.16528934186306,5.955215144812632
13,43.093928767405814,369.6745836687601,12.911532884437683
20,3.8858128276202857,383.6722334001459,3.123797592138119
23,45.8463514265821,465.33612502354237,37.13304534181882
27,31.597921367989038,24.969233975756186,9.14760810098935
8,18.55353917451725,437.3036858390338,3.6876706707774227
37,9.864821012211674,268.3408286115021,7.90092544336007
9,23.261203398570995,319.9466138832557,6.699141578392291
5,9.741520351301796,325.7904357893065,0.6088195044013752
16,8.400751367799252,411.7009244425165,4.59689606411694
46,29.824208477116276,173.36958785796415,25.65263248358896
46,25.34652441763477,369.1950830313968,33.07096038728598
14,32.32956164401973,269.00327376387656,11.650358837232115
26,44.656279177544484,398.7630670096204,34.05276271348705
19,25.782360133604406,495.3675560573654,16.395411505318506
34,28.09427252998289,108.31899852784301,15.904230364518451
14,4.757251109859751,497.37783436439895,0.8636741090230666
19,34.5876998306599,54.00795559855926,7.045333535740976
11,19.49549732319742,11.135598473358794,0.4011985556296045
7,46.8944488364725,31.639348727137317,5.05672329205358
43,39.60076574079386,177.47337832101323,31.983167702772242
7,25.31784942451562,320.12410203243275,2.667463314461674
28,6.3530760731778875,43.82447503504632,3.430553835955659
6,41.322250180827986,12.776249119487963,1.816642862650397
35,38.48960203264103,469.17460394480946,43.785147495434266
6,9.267793653009067,412.7440516105655,1.414428410992865
30,14.525718737964729,406.4997538581252,15.400277745114852
32,38.186844762022275,443.3678949959688,38.72536125072416
35,9.29835121100196,353.01679365833115,9.849086760296222
22,44.09324323564042,61.158023576559906,13.741437805360505
24,20.66505269682719,205.5590921561243,10.712225055214654
8,4.634350722913785,364.3432483676685,2.92475274570259
21,39.24806056645334,147.36388578784525,13.269929880919346
31,18.24170994432341,346.8291184267564,13.919383606762434
45,25.508711722304596,22.004239651149653,11.170811037004157
25,5.83445635953291,160.00729703100066,2.412038463580675
24,0.6227407051366634,279.0738647758146,0.1
9,30.80429727518164,319.7240164580587,7.422441073342486
4,24.970820590852252,292.7499255863363,2.574660642750867
8,28.69308203334949,351.90057527598043,7.839713109311508
44,38.20283289307452,12.983486637521144,18.3307624274778
15,31.213780887585855,59.46118798898553,5.459013163793537
29,8.801738534300416,435.78268361678107,8.721412946116871
49,17.63669465775349,344.056835604179,21.98604570236926
37,43.529827477418614,65.33650491614554,21.311225894969358
17,37.07237326195475,422.61647432530384,20.09165551846139
29,26.94026025199407,128.6932967340378,13.030997936678686
48,12.643137395940434,244.3473432556595,14.096520967733381
30,14.847873837152765,81.14629131348354,5.309755715569986
12,35.26800821031764,357.95392764663626,13.509423127419364
29,40.93077739050661,336.75866629699124,34.549539459498256
25,32.392671802704186,113.44511087140673,10.32294702727569
33,38.95267384900098,433.0663757599309,38.891767816050525
46,36.91616642201929,206.63995186765897,34.59032814787038
20,7.610938477955492,153.3323946246635,2.310016230247732
29,20.637378613381845,84.64149883762238,11.320511230712903
39,7.766730539356726,140.42232613261336,5.48057336709974
4,11.673690278094279,20.793191399670327,2.573635649413589
11,41.789832170924996,295.79617130349664,8.367035828659297
38,22.96236836757615,422.69306570853445,28.37048317036034
18,25.929509837526393,279.0004202264045,10.120708449434444
25,8.976183348319175,117.4442413426991,2.4805985003613387
17,15.33290983731781,26.497897324797634,2.5848751227395885
29,11.436693000323823,115.16775589681339,3.1209982725845933
31,10.293842814625254,213.89949975483523,7.2583795349420965
26,30.80313768250858,382.2096000629003,23.595918385950924
17,12.701982763171454,102.04299774350932,3.6544876090715346
27,30.520735585969877,362.69781214379617,24.4958400895246
5,3.2765941701563106,434.797399492423,2.7587971716617594
48,7.234283692537338,232.43395557309495,6.970485438895909
29,13.540662065005955,412.5016759048707,12.731343762989333
17,28.859728552545356,281.7821005371968,12.25151359693159
10,32.60245914165036,322.17451016964344,9.070189823799844
6,21.52905592202754,267.87644556571934,3.6021293777900323
26,21.675068442418375,236.95463120815745,14.663045682677932
49,34.91455044143436,124.98018647016617,27.119626884806976
46,1.2515018588651659,158.56508913591256,0.1
48,16.701776162525476,152.08535828236842,13.081644893465842
21,39.38858521316356,286.0115761673692,21.21969230434192
41,29.15292198513518,68.77730958170605,16.09755040734568
38,16.518288805882467,459.2279284441442,19.998604665600645
18,43.512427635659506,363.1210211887255,20.46145476319048
28,37.19957955384567,206.70835914746488,21.508186397691354
40,13.082533743744838,87.7258308179252,8.480927310728669
31,31.15126728247155,442.1761631636016,31.459202017956986
13,28.798159588975444,413.651264149571,11.112402712650063
42,19.556425916851676,363.64356083141786,23.36472398906249
20,17.93041376222803,143.05805323150875,6.359334647080108
42,16.819122551845936,207.1988523424978,14.662694088123036
25,29.814899711293222,60.34664370168745,7.952393067902615
29,21.5144719828318,102.62936711649054,9.732463615014934
47,40.013497879442546,393.67815228519913,55.17338902999871
28,32.306124266363184,360.3689722368351,26.88269354637833
20,3.821751271198121,300.808023858208,2.1104135883939095
16,30.907990631837887,448.9060957038247,17.2799208116279
23,13.379503233758777,295.80059372839224,7.182576381359947
28,28.65856960353758,238.81431998216925,17.213389701391712
7,32.80626672741394,176.7816656898237,6.5347398198040505
13,11.464386484815574,470.81976781072456,5.643739819626423
6,22.20078563181751,50.530576146933214,0.612560987231483
44,9.54043098390572,466.13481230979613,15.30717117811118
48,2.986096599859145,415.09018336619897,3.6199160074597505
21,18.47763011557878,73.66566302249363,5.643102824785466
39,17.73985291268462,286.8423352608742,19.555748952428097
25,47.785323308452206,434.60851105705257,35.79082235365647
37,21.701736681888004,290.1864901675053,19.420310981293685
11,16.34455359992952,454.52791256470493,6.4872952129921275
43,28.072562819042044,472.0620702398608,41.693186970468254
47,4.716451220119001,216.96841587030988,2.7870286914170337
22,46.17912245785363,194.88369408909855,17.78906736382733
45,30.660602165574073,468.79736544488685,47.74998820835784
44,36.35479644719027,340.81862996333734,42.19022045056901
40,8.597702063261083,66.85111386060295,3.4619813685012497
9,19.950198017747184,30.722957119113786,4.3625598343664285
29,20.577732886319,286.6682349886589,14.624084962478749
37,39.53580608530162,465.78377306482804,48.80892945440391
48,0.5587422885719485,423.681864178851,0.5706074866237545
9,14.790522646779616,341.16539576752484,1.7928436734824587
40,47.10872778135443,78.16676595663289,27.20682534919912
36,23.057110816545386,134.57337803686084,14.490887779188624
25,18.66999831159039,439.00050101078193,15.161993716209963
24,6.191877595838202,99.57554596188123,2.0540000647511767
9,46.77281985983074,146.43531004271293,6.859650417722994
9,1.4512519064766622,73.50431908576655,1.5272395593309689
7,35.516060687844046,341.2930333930614,6.519781640432846
33,37.00849072745415,472.5513296279727,40.97400056460463
14,12.073694013033665,141.79433548173913,3.6718708264493314
33,32.399026071619275,242.9492378465361,23.98671465093204
34,4.9141343580210215,320.8264724584901,6.778235394572782
27,12.709745155523795,499.73846162565906,9.402972787743968
12,37.92534444388259,61.355951848810335,6.390463168937639
6,41.57259412159316,254.2996917577975,4.623060187406948
34,29.403104601340086,198.70885875222504,18.53719657701518
43,24.574825511472923,434.251880958954,32.835725402625314
40,8.066940979401565,243.2241881957114,7.2317413090293705
39,3.497679071259633,64.37898704672256,1.949611270059746
27,6.088328852494035,320.867831190426,2.0386053145703986
34,11.299471754564692,387.68250294930107,10.489146969717265
9,16.72953884010374,11.41181331615115,2.0072072377525636
5,18.59320246177189,430.88877585610845,1.6364829842241086
23,16.950284007977668,101.15127000277616,4.222671301453119
31,11.855128279370117,280.51398868015514,5.495162281349044
14,24.71190172070566,213.74077533685056,6.176844336766965
7,39.7010901410626,362.6303701391599,6.118845145096347
18,13.785918077395262,191.8691912450135,3.4078247271108237
9,45.26338340735607,436.1839565740383,12.556384752415333
33,41.98349143188277,367.9432168698072,38.456465012166696
41,8.183800039225208,327.37945382083154,7.12406870220935
5,37.84810794596199,400.15789182579863,2.5515578741397573
18,27.792900660093913,379.47128711490734,14.941476442673213
14,27.412329703142383,27.609950711561137,5.480180034974055
11,19.074531245263284,203.4198333839658,3.6458967795789494
29,24.304767461145463,466.09557568508,23.081673457877315
48,19.365991927887524,71.60489180619085,12.627909401944946
47,26.137299391097283,371.1773097117051,37.4166222284831
8,30.327627506700203,487.54998755431154,6.023677443191589
9,32.5294308044298,35.5773282320361,2.8358346195510116
29,25.792856646572744,344.2750015070391,17.81066432311163
7,34.76754819811475,239.3955292375049,5.8823429783119785
22,7.210707340586525,293.79587513361383,3.703912976725245
23,10.569168317856331,51.81725487731917,3.3607402338832584
36,39.38991269352783,31.073406414800345,16.609841042017308
23,15.82007894770472,336.76466366995163,11.229646243304973
15,1.5874566863657118,413.42162061215174,1.525680060014896
4,7.805079609231477,393.18751411715397,2.1534417603960194
29,11.121685638574784,276.4648066544563,6.1088538255634655
17,45.97283717499289,58.934742356727305,11.881841872149952
41,27.719467874215344,347.14177747964675,30.02365067400095
40,44.8047101726221,128.52555294153152,28.456326521326964
14,27.820259148589685,456.423664356018,13.183610969466734
39,23.26933590654796,420.7500261773954,28.612886114122652
16,15.402065331719562,357.5976538728215,5.286351216109454
46,29.30261986058534,474.9345183572539,45.231802377643824
6,7.111906169332667,25.396692540523738,2.680468551693662
36,43.16742729640353,370.7382082797734,42.17698146856159
9,39.893289244210976,171.8189618748386,8.86999746748151
13,15.58274377414501,453.972283986319,6.26672036745894
8,45.75788256106148,140.67084636436903,2.780216981408704
26,39.69703645223949,365.1796846643584,27.146756356547645
13,32.14957707716439,440.0470396288829,11.95121528364491
47,6.283690778450553,30.41184100751439,2.4802670277099974
5,23.216116094783434,204.8473140000977,2.1949824099434916
16,24.540108855220666,383.5314256907499,7.460274764052395
43,11.546189522355554,232.91025585871768,11.022788758583252
5,4.298356232066842,140.9537885988617,0.1
23,37.3943724474054,117.70462092336311,15.71757157921054
4,6.296664975908763,74.44395078902518,0.1
40,28.7288106516843,429.9934843295783,37.59142626547609
12,44.98133575947388,291.92414759326243,14.917506648626405
20,42.11499664840702,47.42862304581343,12.021501977293081
12,13.693249628089903,197.46435854961135,2.4284145156920793
14,40.9438102836851,190.18948889450385,10.327050098429279
18,0.5157940407232469,99.05220344763686,0.1
27,1.340170956629718,223.39873648137345,1.7063663670419045
41,29.121275282536086,172.72868904263686,21.49659350138514
38,17.82791540936515,177.48381569116944,12.610257648403728
33,18.85688995505949,372.12301331609973,18.20532386283034
34,27.31095180724692,119.3990588975462,13.491852970163562
8,9.609666640613378,324.5113798391242,0.5853159109228663
47,10.558379156610222,289.6183157016581,11.91459376148445
17,23.518575383396072,288.36533104555497,9.724645364411185
14,36.3270433563335,334.8735996094702,14.24253363016646
12,29.926143191860415,278.70719773587047,9.58854490390604
37,14.624364791249848,440.83500627472847,15.71345618739139
15,20.941015931673757,341.0342450556273,7.2971171489275175
38,8.606576031124924,278.0119931719802,6.3819448229165285
38,4.044916181011381,416.583928940946,6.826213769862456
4,37.67806193534709,307.0118168174051,3.642888092933046
43,13.105901936439244,152.66068141473772,9.961001690291637
